"aa_id"|"event"|"lastupdate"|"staffid"|"remarks"|"email_sent"
"S006433"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004517"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004701"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008518"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007422"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009644"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009188"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007808"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009573"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007052"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006491"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007184"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009383"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009615"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005019"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009570"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008065"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008018"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005219"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009340"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004060"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008617"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007979"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008876"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009616"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008878"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009187"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007485"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005943"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008959"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009429"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006103"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007820"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008967"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008115"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008116"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009159"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009631"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009227"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008701"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008282"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008253"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009164"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009597"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006721"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008950"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008215"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008993"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007453"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007522"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008872"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008246"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009641"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009608"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007629"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007309"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009521"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007708"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008670"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005739"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008621"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008620"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007179"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009399"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007475"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009592"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030278"|"TOP SCHOOLS WEEKEND 2013"|"20130829181421"|"AA00020"|""|"N"
"S009226"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005223"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005194"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005970"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007905"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009290"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009175"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030278"|"MUSIC AUDITION-TOP SCHOOLS WEEKEND 2013"|"20130829182122"|"AA00020"|""|"N"
"S012357"|"TOP SCHOOLS WEEKEND 2013"|"20130829194844"|"AA00029"|""|"N"
"S007744"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009351"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009260"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009526"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S002666"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009315"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009529"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004634"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008405"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007937"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009601"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007910"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009535"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004911"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007702"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006631"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008038"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006940"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008979"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005028"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005307"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005390"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008769"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009607"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008665"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030245"|"TOP SCHOOLS WEEKEND 2013"|"20130829201359"|"AA00002"|""|"N"
"S003772"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008927"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008060"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030276"|"TOP SCHOOLS WEEKEND 2013"|"20130830112453"|"AA00020"|""|"N"
"S009531"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004683"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008655"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007308"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009168"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008827"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006114"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008598"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008901"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004774"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009553"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009222"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008813"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009261"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009262"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009377"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009627"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008171"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008625"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008921"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007401"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007172"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006807"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009009"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008886"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009424"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007826"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004905"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005201"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009180"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009460"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009052"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006999"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004273"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007981"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009613"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006914"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S003907"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007986"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005284"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007978"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006395"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004180"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009617"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007243"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008654"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009067"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006891"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007558"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009548"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008653"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007426"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004968"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008102"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009414"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008855"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009099"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007202"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009100"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007275"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009411"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009132"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009317"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005126"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008023"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008050"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008987"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008356"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008810"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009013"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006625"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006952"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005819"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009078"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006083"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008385"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006683"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009194"|"TOP SCHOOLS WEEKEND 2013"|"20130830132821"|"AA00007"|""|"N"
"S009588"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009189"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009565"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009614"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S002522"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007251"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S003047"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009391"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008864"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009390"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009342"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008155"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009636"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008288"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008709"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006966"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008639"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009578"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008369"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009458"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008983"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009338"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008569"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008487"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030271"|"TOP SCHOOLS WEEKEND 2013"|"20130830150351"|"AA00033"|""|"N"
"S008695"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009585"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009355"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007995"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030279"|"TOP SCHOOLS WEEKEND 2013"|"20130830165800"|"AA00019"|""|"N"
"S006360"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008097"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009299"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009497"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006337"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004104"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009000"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008520"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009335"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030286"|"TOP SCHOOLS WEEKEND 2013"|"20130830182302"|"AA00020"|""|"N"
"S008947"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005962"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006202"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004674"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S003935"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004979"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008576"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009550"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009319"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008911"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008557"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008525"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009555"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007322"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005327"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009611"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008678"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009184"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008279"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009425"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009349"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008595"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006844"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009520"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004573"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005904"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008949"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009396"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008787"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009461"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009586"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008271"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008706"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008705"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009256"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007907"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007316"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007936"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008255"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008988"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009537"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009604"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005711"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008205"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008919"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009123"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009182"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009264"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006943"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009522"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007334"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009037"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009477"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S001420"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007668"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009625"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006142"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008182"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006977"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008749"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009527"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007693"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008727"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009280"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S004179"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009632"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009582"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009034"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009350"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007188"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009323"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S030283"|"TOP SCHOOLS WEEKEND 2013"|"20130830191044"|"AA00033"|""|"N"
"S009125"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009579"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009089"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009047"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008561"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008376"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009433"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009141"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S005493"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006482"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008992"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008816"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007189"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009363"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009364"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009637"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009358"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009090"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008840"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009357"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S012539"|"TOP SCHOOLS WEEKEND 2013"|"20130830201354"|"AA00033"|""|"N"
"S009026"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006493"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008174"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007161"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S001552"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009605"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S008189"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007813"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S012537"|"TOP SCHOOLS WEEKEND 2013"|"20130830201951"|"AA00033"|""|"N"
"S005152"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S006709"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S007791"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
"S009455"|"TOP SCHOOLS WEEKEND 2012"|"20120501"|""|""|"N"
