"topschool_id"|"school_id"|"applyyear"|"entranceexamdate"|"confirmed"|"applicationdeadline"|"lastupdate"|"staffid"|"remarks"
14|3|"Year 9"|"20171008"|"Y"|"20171004"|""|"AA00007"|""
8|533|"Year 8"|"20160109"|"Y"|"20151128"|""|"AA00007"|""
8|22|"Year 10"|"20151101"|"Y"|"20151006"|""|"AA00007"|""
8|22|"Year 12"|"20151101"|"Y"|"20151006"|""|"AA00007"|""
8|22|"Year 9"|"20151101"|"Y"|"20151006"|""|"AA00007"|""
8|3|"Year 10"|"20151004"|"Y"|"20151002"|""|""|""
8|3|"Year 12"|"20151004"|"Y"|"20151002"|""|""|""
8|21|"Year 10"|"20151018"|"Y"|"20151008"|""|"AA00007"|""
8|3|"Year 8"|"20151004"|"Y"|"20151002"|""|""|""
8|21|"Year 9"|"20151018"|"Y"|"20151008"|""|"AA00007"|""
8|3|"Year 9"|"20151004"|"Y"|"20151002"|""|""|""
8|2|"Year 9"|"20160102"|"Y"|"20151219"|"school suggested one week before exam date, AA set 2 weeks before"|"AA00007"|"* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation."
9|3|"Year 10"|"20161002"|"Y"|"20160930"|""|"AA00062"|""
9|12|"Year 9"|"20161105"|"Y"|"20161006"|""|"AA00062"|""
9|12|"Year 10"|"20161105"|"Y"|"20161006"|""|"AA00062"|""
9|12|"Year 12"|"20161105"|"Y"|"20161006"|""|"AA00062"|""
9|9|"Year 9"|"20161031"|"Y"|"20161004"|"Lancing College will use UKiset again this year. All students have to complete UKiset by 31-Oct-2016"|"AA00007"|""
9|533|"Year 8"|"20170114"|"Y"|"20161126"|""|"AA00007"|""
9|7|"Year 9"|"20170115"|"Y"|"20161118"|""|"AA00007"|""
14|13|"Year 10"|"20171008"|"Y"|"20171003"|""|"AA00007"|""
9|1|"Year 9"|"20161105"|"Y"|"20161007"|""|"AA00007"|""
9|533|"Year 9"|"20170114"|"Y"|"20161003"|""|"AA00007"|""
9|13|"Year 9"|"20161009"|"Y"|"20161003"|""|"AA00007"|""
9|2|"Year 10"|"20170107"|"Y"|"20161219"|""|"AA00007"|""
14|13|"Year 12"|"20171008"|"Y"|"20171003"|""|"AA00007"|""
14|16|"Year 10"|"20171031"|"Y"|""|""|"AA00007"|""
14|16|"Year 9"|"20171031"|"Y"|""|""|"AA00007"|""
9|1|"Year 12"|"20161105"|"Y"|"20161007"|""|"AA00007"|"Y12 Subject choice Form will be available online later. We will send you the link when we receive it."
14|16|"Year 12"|"20171031"|"Y"|""|""|"AA00007"|""
14|11|"Year 12"|"20171112"|"Y"|"20171006"|""|""|"Please kindly make sure you submit the below pages to facilitate the application:

Registration Form (Page1-4)

For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the form and return to Academic Asia. Please note that student is required to fly to the UK for the assessment.

The Note on Academic Assessment is valid for 2017-18."
14|1|"Year 9"|"20171104"|"Y"|"20171006"|""|"AA00007"|""
17|7|"Year 7"|"20181124"|"Y"|"20181102"|"Scholarship Application closing date Noon 12 November 2018"|"AA00029"|""
14|1|"Year 12"|"20171104"|"Y"|"20171006"|""|"AA00007"|"Y12 Subject choice Form will be available online later. We will send you the link when we receive it."
14|3|"Year 10"|"20171008"|"Y"|"20171004"|""|"AA00007"|""
9|2|"Year 7"|"20170114"|"Y"|"20170103"|""|"AA00007"|"* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation."
17|7|"Year 12"|"20181104"|"Y"|"20181008"|"Scholarship Application closing date Noon 12 October 2018"|"AA00029"|""
17|1|"Year 10"|"20181103"|"Y"|"20181005"|""|"AA00007"|""
14|9|"Year 10"|"20171031"|"Y"|"20171003"|"Lancing College will use UKiset again this year. All students have to complete UKiset by 31-Oct-2017"|"AA00007"|""
14|9|"Year 9"|"20171031"|"Y"|"20171003"|"Lancing College will use UKiset again this year. All students have to complete UKiset by 31-Oct-2017"|"AA00007"|""
14|4|"Year 10"|"20171112"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
14|4|"Year 12"|"20171105"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
14|4|"Year 9"|"20171112"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
22|4|"Year 10"|"20171112"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
22|4|"Year 12"|"20171105"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
22|4|"Year 9"|"20171112"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
9|2|"Year 12"|"20161029"|"Y"|"20161017"|""|"AA00007"|"* Please complete the Additional Form for Sixth Form application. This is the 2016 version, please do not worry, this is the most updated version. If we  received the 2017 version in a later date, we will send to you to complete, meanwhile, please complete the 2016 version.
* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation."
14|13|"Year 9"|"20171008"|"Y"|"20171003"|""|"AA00007"|""
14|6|"Year 9"|"20171001"|"Y"|""|""|"AA00007"|""
17|7|"Year 9"|"20190112"|"Y"|"20181211"|"Scholarship Application closing date Noon 11 December 2018"|"AA00029"|""
21|4|"Year 9"|"20171112"|"Y"|"20171007"|"Please remind parents to submit form and fee on 30 Sep 2017 as 1 Oct 2017 is a public holiday."|""|""
24|533|"Year 12"|"20191109"|"Y"|"20191008"|""|"AA00007"|"* Student needs to complete an Online Examination Application Form on their subject choices. The link for the form will be sent to students after registration."
17|1|"Year 9"|"20181103"|"Y"|"20181005"|""|"AA00007"|""
24|533|"Year 9"|"20200111"|"Y"|"20191008"|""|"AA00007"|""
14|2|"Year 10"|"20171027"|"Y"|"20171006"|""|""|"UKiset result must be received by the school on or before 27-Oct-2017.
We suggest your child to take the UKiset on or before 23-Oct-2017 if possible. 
Results will be published on Friday 1st December 2017."
14|2|"Year 9"|"20171027"|"Y"|"20171006"|""|""|"* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation.

UKiset result must be received by the school on or before 27-Oct-2017.
We suggest your child to take the UKiset on or before 23-Oct-2017 if possible. 
Results will be published on Friday 1st December 2017.
Year 9 Scholarship Exam date: 4th November 2017"
14|21|"Year 12"|"20171015"|"Y"|"20171006"|""|"AA00029"|"Please find attached the Music Scholarship Application Form, if you are interested to apply for Music Scholarship, please follow the instruction on the form. If you have done a Music Audition at the Top Schools Event, we will send the music video to the school for you.
Any questions, please feel free to contact your Consultant-In-Charge. Thank you."
17|2|"Year 9"|"20181026"|"Y"|"20181005"|""|"AA00029"|"UKiset result must be received by the school on or before 26-Oct-2018
We suggest your child to take the UKiset on or before 22-Oct-2018 if possible."
24|6|"Year 12"|"20190929"|"Y"|""|""|"AA00007"|""
17|2|"Year 8"|"20181213"|"Y"|"20181207"|""|"AA00029"|"UKiset result must be received by the school on or before 13-Dec-2018
We suggest your child to take the UKiset on or before 8-Dec-2018 if possible."
17|3|"Year 7"|"20181007"|"Y"|"20181003"|""|"AA00007"|""
14|9|"Year 12"|"20171031"|"Y"|"20171003"|"Lancing College will use UKiset again this year. All students have to complete UKiset by 31-Oct-2017"|"AA00007"|""
17|3|"Year 8"|"20181007"|"Y"|"20181003"|""|"AA00007"|""
17|12|"Year 12"|"20181103"|"Y"|"20181005"|""|"AA00007"|""
17|12|"Year 9"|"20181103"|"Y"|"20181005"|""|"AA00007"|""
17|2|"Year 7"|"20181213"|"Y"|"20181207"|""|"AA00029"|"UKiset result must be received by the school on or before 13-Dec-2018
We suggest your child to take the UKiset on or before 8-Dec-2018 if possible."
17|3|"Year 12"|"20181007"|"Y"|"20181003"|""|"AA00007"|""
17|12|"Year 10"|"20181103"|"Y"|"20181005"|""|"AA00007"|""
17|3|"Year 9"|"20181007"|"Y"|"20181003"|""|"AA00007"|""
14|2|"Year 12"|"20171020"|"Y"|"20170929"|""|""|"* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation.

UKiset result must be received by the school on or before 20-Oct-2017.
We suggest your child to take the UKiset on or before 16-Oct-2017 if possible. 
Results will be published on Friday 1st December 2017.

Sixth Form Scholarship Exam date: 28th October 2017"
14|2|"Year 7"|"20171222"|"Y"|"20171208"|""|""|"* If you are interested in applying for scholarship, please complete the scholarship application form. Please note that your child will need to fly to the UK for scholarship application except Academic Scholarship Application. Academic Scholarship paper will be sent to Academic Asia for invigilation.

UKiset result must be received by the school on or before 22-Dec-2017
We suggest your child to take the UKiset on or before 18-Dec-2017 if possible. 
Results will be published on Thursday 1st February 2018.
Year 7 Scholarship Exam Date: 6th January 2018"
14|2|"Year 8"|"20171222"|"Y"|"20171208"|""|""|"UKiset result must be received by the school on or before 22-Dec-2017
We suggest your child to take the UKiset on or before 18-Dec-2017 if possible. 
Results will be published on Thursday 1st February 2018."
9|4|"Year 9"|"20161113"|"Y"|"20161001"|""|"AA00007"|"* Please find attached the Math and Science syllabus for exam preparation. English syllabus is not provided by Charterhouse."
14|22|"Year 10"|"20171029"|"Y"|"20171003"|""|"AA00007"|""
9|4|"Year 10"|"20161113"|"Y"|"20161001"|""|"AA00007"|"* Please find attached the Math and Science syllabus for exam preparation. English syllabus is not provided by Charterhouse."
14|22|"Year 9"|"20171029"|"Y"|"20171003"|""|"AA00007"|""
9|4|"Year 12"|"20161106"|"Y"|"20161001"|""|"AA00007"|"* Enclosed please find the Art Scholarship Note and Entry Form, if you are interested in applying for art scholarship, please complete the Art Scholarship Entry Form and return to Academic Asia with the Reg Form and Fee.
* Enclosed please find the Sir Robert Birley Scholarship Notes for your information, no need to complete any form for the application.
* Please also find the notes for overseas students for your perusal."
14|6|"Year 12"|"20171001"|"Y"|""|""|"AA00007"|""
9|533|"Year 12"|"20161112"|"Y"|"20161003"|""|"AA00007"|"* Student will need to complete an Online Application Form regarding subject choice after registration is made. The link will be sent later."
19|384|"Year 12"|"20201119"|"Y"|"20201104"|""|"AA00007"|""
36|533|"Year 9"|"20230114"|"Y"|"20221124"|""|"AA00079"|""
17|7|"Year 10"|"20190126"|"Y"|""|"Places are only offered if there are spaces available in the year group.  Applications can be taken prior to assessment but please make candidates aware that for 2019 there are limited spaces and it will be a highly competitive entry."|"AA00029"|""
9|11|"Year 9"|"20161113"|"Y"|"20161007"|""|"AA00007"|"* Please kindly complete the exam form and submit to Academic Asia with the reg form and fee."
9|11|"Year 10"|"20161113"|"Y"|"20161007"|""|"AA00007"|"* Please kindly complete the exam form and submit to Academic Asia with the reg form and fee."
24|6|"Year 9"|"20190929"|"Y"|""|""|"AA00007"|""
9|11|"Year 12"|"20161113"|"Y"|"20161007"|""|"AA00007"|"Please kindly make sure you submit the below pages to facilitate the application:

Registration Form (Page1-2)
Academic Application Form (Page 6-8)
Personal Statement (Page 9)

For student applying for music scholarship, please complete and submit Music Scholarship Application Form (Page 12-13) with the above documents. 

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the form and return to Academic Asia. Please note that student is required to fly to the UK for the assessment.

The Note on Academic Assessment is the 2016-17 version, this version is still valid for 2017-18."
18|532|"Year 7"|"20200111"|"N"|"20191201"|""|"AA00029"|""
14|22|"Year 12"|"20171029"|"Y"|"20171003"|""|"AA00007"|""
17|103|"Year 10"|"20181013"|"Y"|"20181011"|"Caterham makes offers to successful candidates on Friday 16 November"|"AA00007"|""
9|21|"Year 12"|"20161016"|"Y"|"20161006"|""|"AA00007"|"Please find attached the Music Scholarship Application Form, if you are interested to apply for Music Scholarship, please follow the instruction on the form. If you need any assistance, please feel free to contact your Consultant-In-Charge. Thank you."
14|12|"Year 10"|"20171104"|"Y"|"20171006"|""|"AA00007"|""
15|4|"Year 10"|"20161113"|"Y"|"20161001"|""|"AA00007"|"* Please find attached the Math and Science syllabus for exam preparation. English syllabus is not provided by Charterhouse."
14|7|"Year 10"|"20180120"|"Y"|"20171214"|""|"AA00029"|""
15|4|"Year 9"|"20161113"|"Y"|"20161001"|""|"AA00007"|"* Please find attached the Math and Science syllabus for exam preparation. English syllabus is not provided by Charterhouse."
14|21|"Year 9"|"20171015"|"Y"|"20171006"|""|"AA00029"|"Please find attached the Music Scholarship Application Form, if you are interested to apply for Music Scholarship, please follow the instruction on the form. If you have done a Music Audition at the Top Schools Event, we will send the music video to the school for you.
Any questions, please feel free to contact your Consultant-In-Charge. Thank you."
17|6|"Year 12"|"20180930"|"Y"|""|""|"AA00029"|""
15|4|"Year 12"|"20161106"|"Y"|"20161001"|""|"AA00007"|"* Enclosed please find the Art Scholarship Note and Entry Form, if you are interested in applying for art scholarship, please complete the Art Scholarship Entry Form and return to Academic Asia with the Reg Form and Fee.
* Enclosed please find the Sir Robert Birley Scholarship Notes for your information, no need to complete any form for the application.
* Please also find the notes for overseas students for your perusal."
17|6|"Year 9"|"20180930"|"Y"|""|""|"AA00007"|""
14|13|"Year 7"|"20171008"|"Y"|"20171003"|""|"AA00007"|""
17|103|"Year 9"|"20181013"|"Y"|"20181011"|"Caterham makes offers to successful candidates on Friday 16 November"|"AA00007"|""
14|7|"Year 12"|"20171105"|"Y"|"20171009"|""|"AA00029"|"* To complete the application, you are required to complete the Exam Form as well as the Reg Form, however, the Exam Form for Y12 is not available as at today. We will send it to you via email once it is ready. 

* If you are interested to apply scholarships, you will be required to complete the scholarship application forms. However, the scholarship forms are not available as at today. We will send them to you via email once they are ready."
9|21|"Year 9"|"20161016"|"Y"|"20161006"|""|"AA00029"|"Please find attached the Music Scholarship Application Form, if you are interested to apply for Music Scholarship, please follow the instruction on the form. If you need any assistance, please feel free to contact your Consultant-In-Charge. Thank you."
24|4|"Year 10"|"20191110"|"Y"|"20191001"|""|"AA00007"|""
18|532|"Year 8"|"20200111"|"N"|"20191201"|""|"AA00029"|""
24|4|"Year 9"|"20191110"|"Y"|"20191001"|""|"AA00007"|""
17|22|"Year 12"|"20181028"|"Y"|"20181006"|""|"AA00073"|""
17|22|"Year 9"|"20181028"|"Y"|"20181006"|""|"AA00073"|""
17|22|"Year 10"|"20181028"|"Y"|"20181006"|""|"AA00073"|""
17|533|"Year 10"|"20190112"|"Y"|"20181009"|""|"AA00073"|""
14|533|"Year 10"|"20180113"|"Y"|"20171003"|""|"AA00007"|""
17|3|"Year 10"|"20181007"|"Y"|"20181003"|""|"AA00007"|""
17|103|"Year 12"|"20181013"|"Y"|"20181011"|"Caterham makes offers to successful candidates on Friday 16 November"|"AA00007"|""
14|7|"Year 7"|"20171125"|"Y"|"20171110"|""|"AA00029"|"* If you are interested to apply scholarships, you will be required to complete the scholarship application forms. However, the scholarship forms are not available as at today. We will send them to you via email once they are ready."
14|12|"Year 12"|"20171104"|"Y"|"20171006"|""|"AA00007"|""
14|7|"Year 9"|"20180113"|"Y"|"20171214"|""|"AA00029"|"* If you are interested to apply scholarships, you will be required to complete the scholarship application forms. However, the scholarship forms are not available as at today. We will send them to you via email once they are ready."
14|12|"Year 9"|"20171104"|"Y"|"20171006"|""|"AA00007"|""
14|533|"Year 12"|"20171111"|"Y"|"20171003"|""|"AA00007"|"* Student will need to complete an Online Application Form regarding subject choice after registration is made. The link will be sent later."
14|533|"Year 9"|"20180113"|"Y"|"20171003"|""|"AA00007"|""
17|533|"Year 9"|"20190112"|"Y"|"20181009"|""|"AA00073"|""
17|533|"Year 12"|"20181110"|"Y"|"20181009"|""|"AA00073"|"* Student needs to complete an Online Examination Application Form on their subject choices. The link for the form will be sent to students after registration.

* Deadline for the submission of the Online Examination Form is 22 October, 2018."
24|4|"Year 12"|"20191110"|"Y"|"20191001"|""|"AA00007"|""
18|384|"Year 12"|"20191121"|"Y"|"20191106"|""|"AA00007"|"If you are interested to apply, please download the Registration Form below and complete and return to AA on or before the deadline: 

Reg Fee : GBP200  
Payment Method: Bank Transfer and Sterling Pound Cheque (please see details on the application form)

Exam Details: Your consultant will contact you for further details"
18|7|"Year 7"|"20191124"|"Y"|"20191104"|""|"AA00029"|"*For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete the Co-Curricular Scholarship Application Form, select Music Scholarship and return to Academic Asia with the Reg Form and Fee."
24|103|"Year 10"|"20191012"|"Y"|"20191011"|""|""|""
14|11|"Year 10"|"20171112"|"Y"|"20171006"|""|"AA00081"|"* Please kindly complete the exam form and submit to Academic Asia with the reg form and fee."
24|103|"Year 12"|"20191012"|"Y"|"20191011"|""|""|""
18|7|"Year 9"|"20200119"|"Y"|"20191206"|""|"AA00029"|"*For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete the Co-Curricular Scholarship Application Form, select Music Scholarship and return to Academic Asia with the Reg Form and Fee."
24|103|"Year 9"|"20191012"|"Y"|"20191011"|""|""|""
17|1|"Year 12"|"20181103"|"Y"|"20181005"|""|"AA00007"|"Y12 Subject Choice Form will be available online later. We will send you the link when we receive it."
20|3|"Year 10"|"20211009"|"Y"|"20211007"|""|"AA00061"|""
17|21|"Year 12"|"20181014"|"Y"|"20181005"|""|"AA00007"|"Please find attached the following forms:

1. Year 12 Entry Assessment Form
2. Music Scholarship Application Form

Please complete and submit the Year 12 Entry Assessment Form with the Reg Form and Fee.

If you are interested to apply for Music Scholarship, please complete and return the Music Scholarship Form. If you have done a Music Audition at the Top Schools Event, we will send the music video to the school for you and you do not need to produce your own video.

If you have any questions, please feel free to contact your Consultant-In-Charge. Thank you."
24|22|"Year 10"|"20191027"|"Y"|"20191005"|""|"AA00007"|""
24|22|"Year 12"|"20191027"|"Y"|"20191005"|""|"AA00007"|""
24|22|"Year 9"|"20191027"|"Y"|"20191005"|""|"AA00007"|""
18|21|"Year 12"|"20191013"|"Y"|"20191004"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-16plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
18|21|"Year 9"|"20191013"|"Y"|"20191004"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-13plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
18|21|"Year 10"|"20191013"|"Y"|"20191004"|""|"AA00029"|"Please find below Brighton College's registration weblink for your completion:

https://www.brightoncollege.org.uk/admissions/registration-overseas-14plus/

When completing the online form, please ensure i) both parent details and ii) Academic Asia's details are completed on the form."
24|9|"Year 10"|"20191031"|"Y"|"20191005"|""|""|""
17|13|"Year 10"|"20181007"|"Y"|"20181006"|""|"AA00007"|""
17|13|"Year 12"|"20181007"|"Y"|"20181006"|""|"AA00007"|""
17|13|"Year 9"|"20181007"|"Y"|"20181006"|""|"AA00007"|""
17|21|"Year 9"|"20181014"|"Y"|"20181005"|""|"AA00029"|"Please find attached the Music Scholarship Application Form, if you are interested to apply for Music Scholarship, please follow the instruction on the form. If you have done a Music Audition at the Top Schools Event, we will send the music video to the school for you.
Any questions, please feel free to contact your Consultant-In-Charge. Thank you."
17|9|"Year 10"|"20181031"|"Y"|"20181006"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2018"|"AA00007"|"."
17|9|"Year 12"|"20181031"|"Y"|"20181006"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2018"|"AA00007"|""
17|9|"Year 9"|"20181031"|"Y"|"20181006"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2018"|"AA00007"|""
24|9|"Year 9"|"20191031"|"Y"|"20191005"|""|""|""
17|2|"Year 12"|"20181019"|"Y"|"20180928"|""|"AA00007"|"UKiset result must be received by the school on or before 19-Oct-2018
We suggest your child to take the UKiset on or before 13-Oct-2018 if possible."
24|9|"Year 12"|"20191031"|"Y"|"20191005"|""|""|""
17|11|"Year 12"|"20181111"|"Y"|"20181005"|""|"AA00029"|"Please kindly make sure you submit the below pages from Academic Application Form (included in the Reg Form) to facilitate the application:

Academic Application Form (Page1-4)

For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the form and return to Academic Asia. Please note that student is required to fly to the UK for the assessment.

Please find a copy of the Sixth Form Entrance 2018-19 Notes on Academic Assessment for your reference."
18|1|"Year 10"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
18|1|"Year 12"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
18|1|"Year 9"|"20191102"|"Y"|"20191004"|""|"AA00029"|""
24|11|"Year 10"|"20191117"|"Y"|"20191004"|""|"AA00029"|"Please download the Exam Entry Form to complete and return to AA with the Reg Form and Fee. Thank you.
For Music Scholarship application, your consultant-in-charge will contact you to advise the procedure."
17|11|"Year 10"|"20181111"|"Y"|"20181005"|""|""|"Please download the Exam Entry Form to complete and return to AA with the Reg Form and Fee. Thank you.
For Music Scholarship application, your consultant-in-charge will contact you to advise the procedure."
17|11|"Year 9"|"20181111"|"Y"|"20181005"|""|""|"Please download the Exam Entry Form to complete and return to AA with the Reg Form and Fee. 

Please find attached the scholarship forms below for your reference, if you are interested in applying to the scholarship, please kindly complete the form and send back to us with the registration form:


1. Art Scholarship 
2. Drama Scholarship
3. Design & Technology Scholarship"
17|4|"Year 10"|"20181111"|"Y"|"20181006"|""|"AA00007"|"For preparation of the entrance exam, please download the Math and Science syllabus.
Charterhouse does not provide English syllabus."
17|4|"Year 12"|"20181104"|"Y"|"20181006"|""|"AA00007"|"Please find the following forms and information note available for download:

1. Admission Process Timeline (for reference only)
2. Art Scholarship Application Note
3. Art Scholarship Application Form
4. Entry Tests Subject Guidance Notes
5. Sir Robert Birley Scholarship Note
6. Sixth Form Candidate Form
7. Sporting Excellence Award Application Form
8. Sporting Excellence Award Note
9. The Sixth Form at Charterhouse

Please complete the Sixth Form Candidate Form, and send back to AA with the Reg Form and Fee.

If you are interested in applying to the award, please complete the form and send back to AA with the Reg Form and Fee."
17|4|"Year 9"|"20181111"|"Y"|"20181006"|""|"AA00007"|"For preparation of the entrance exam, please download the Math and Science syllabus.
Charterhouse does not provide English syllabus."
18|2|"Year 10"|"20191101"|"Y"|"20191014"|""|"AA00029"|"UKiset result must be received by the school on or before 01-Nov-2019
We suggest your child to take the UKiset on or before 28-Oct-2019 if possible."
20|3|"Year 12"|"20211009"|"Y"|"20211007"|""|"AA00061"|""
18|2|"Year 9"|"20191101"|"Y"|"20191014"|""|"AA00029"|"UKiset result must be received by the school on or before 01-Nov-2019
We suggest your child to take the UKiset on or before 28-Oct-2019 if possible."
18|2|"Year 7"|"20191220"|"Y"|"20191209"|""|"AA00029"|"UKiset result must be received by the school on or before 20-Dec-2019
We suggest your child to take the UKiset on or before 16-Dec-2019 if possible."
18|2|"Year 8"|"20191220"|"Y"|"20191209"|""|"AA00029"|"UKiset result must be received by the school on or before 20-Dec-2019
We suggest your child to take the UKiset on or before 16-Dec-2019 if possible."
18|2|"Year 12"|"20191018"|"Y"|"20191007"|""|"AA00029"|"UKiset result must be received by the school on or before 18-Oct-2019
We suggest your child to take the UKiset on or before 14-Oct-2019 if possible."
18|3|"Year 7"|"20191006"|"Y"|"20191002"|""|"AA00029"|""
18|3|"Year 8"|"20191006"|"Y"|"20191002"|""|"AA00029"|""
18|3|"Year 9"|"20191006"|"Y"|"20191002"|""|"AA00029"|""
18|3|"Year 10"|"20191006"|"Y"|"20191002"|""|"AA00029"|""
24|11|"Year 12"|"20191117"|"Y"|"20191004"|""|"AA00029"|"Please kindly make sure you submit the below pages from Academic Application Form (included in the Reg Form) to facilitate the application:

Academic Application Form (Page1-4)

For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the form and return to Academic Asia. Please note that student is required to fly to the UK for the assessment.

Please find a copy of the Sixth Form Entrance 2019-20 Notes on Academic Assessment for your reference."
18|3|"Year 12"|"20191006"|"Y"|"20191002"|""|"AA00029"|""
18|103|"Year 10"|"20191012"|"Y"|"20191011"|""|"AA00029"|""
24|11|"Year 9"|"20191117"|"Y"|"20191004"|""|"AA00029"|"Please download the Exam Entry Form to complete and return to AA with the Reg Form and Fee. 

Please find attached the scholarship forms below for your reference, if you are interested in applying to the scholarship, please kindly complete the form and send back to us with the registration form:


1. All Rounder Scholarship
2. Art Scholarship 
3. Drama Scholarship
4. Design & Technology Scholarship
5. Music Scholarship
6. Sports Scholarship"
18|103|"Year 12"|"20191012"|"Y"|"20191011"|""|"AA00029"|""
18|103|"Year 9"|"20191012"|"Y"|"20191011"|""|"AA00029"|""
18|7|"Year 12"|"20191103"|"Y"|"20191009"|""|"AA00029"|"*For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete the Co-Curricular Scholarship Application Form, select Music Scholarship and return to Academic Asia with the Reg Form and Fee."
18|4|"Year 12"|"20191110"|"Y"|"20191001"|""|"AA00029"|""
18|4|"Year 10"|"20191110"|"Y"|"20191001"|""|"AA00029"|""
18|4|"Year 9"|"20191110"|"Y"|"20191001"|""|"AA00029"|""
18|6|"Year 9"|"20190929"|"Y"|""|""|"AA00029"|""
18|7|"Year 10"|"20200119"|"Y"|""|""|"AA00029"|""
18|533|"Year 10"|"20200111"|"Y"|"20191008"|""|"AA00029"|""
18|533|"Year 9"|"20200111"|"Y"|"20191008"|""|"AA00029"|""
18|11|"Year 12"|"20191117"|"Y"|"20191004"|""|"AA00029"|"Please kindly make sure you submit the below pages from Academic Application Form (included in the Reg Form) to facilitate the application:

Academic Application Form (Page1-4)

For student applying for music scholarship, please refer to your audition result and if you are encouraged to proceed, please complete and submit Music Scholarship Application Form (Page 7) with the above document.

If you are interested in applying for Art, Drama and Sports Scholarship, please complete the form and return to Academic Asia. Please note that student is required to fly to the UK for the assessment.

Please find a copy of the Sixth Form Entrance 2019-20 Notes on Academic Assessment for your reference."
18|533|"Year 12"|"20191109"|"Y"|"20191008"|""|"AA00029"|"* Student needs to complete an Online Examination Application Form on their subject choices. The link for the form will be sent to students after registration."
18|11|"Year 9"|"20191117"|"Y"|"20191004"|""|"AA00029"|"Please download the Exam Entry Form to complete and return to AA with the Reg Form and Fee. 

Please find attached the scholarship forms below for your reference, if you are interested in applying to the scholarship, please kindly complete the form and send back to us with the registration form:


1. All Rounder Scholarship
2. Art Scholarship 
3. Drama Scholarship
4. Design & Technology Scholarship
5. Sports Scholarship"
18|9|"Year 10"|"20191031"|"Y"|"20191005"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2019"|"AA00029"|""
18|9|"Year 9"|"20191031"|"Y"|"20191005"|"Lancing College will use UKiset again this year but is flexible, can use CAT4, but need to register with the school first.  All students have to complete UKiset or CAT4 by 31-Oct-2019"|"AA00029"|""
