"school_id"|"examyear"|"grade"|"results"|"lastupdate"|"staffid"|"remarks"|"examtype"
119|"2014"|"A* - B"|"0"|"20150105115138"|"AA00032"|"Overall pass rate for A levels is 95.5%"|"A Level"
573|"2014"|"A* - A"|"70.04"|"20150115150923"|"AA00032"|""|"A Level"
573|"2014"|"A* - B"|"95"|"20150115150933"|"AA00006"|""|"A Level"
141|"2014"|"A*"|"19.3"|"20150121150315"|"AA00032"|""|"GCSE"
141|"2014"|"A* - A"|"53"|"20150121150322"|"AA00032"|""|"GCSE"
141|"2014"|"A* - B"|"77"|"20150121150557"|"AA00032"|""|"A Level"
85|"2014"|"A* - A"|"48"|"20150130181351"|"AA00032"|""|"A Level"
167|"2014"|"A* - A"|"33.6"|"20150204152529"|"AA00032"|""|"GCSE"
167|"2014"|"A*"|"5.3"|"20150204152556"|"AA00032"|""|"A Level"
167|"2014"|"A* - A"|"17.3"|"20150204152605"|"AA00032"|""|"A Level"
248|"2014"|"A* - A"|"39.4"|"20150205111020"|"AA00032"|""|"GCSE"
248|"2014"|"A* - A"|"43.81"|"20150205111029"|"AA00032"|""|"A Level"
76|"2014"|"A* - A"|"62.33"|"20141101113104"|"AA00032"|""|"GCSE"
76|"2014"|"A* - A"|"46.27"|"20141101113131"|"AA00032"|""|"A Level"
20|"2014"|"A*"|"47.98"|"20141101120543"|"AA00032"|""|"GCSE"
20|"2014"|"A* - A"|"79.24"|"20141101120549"|"AA00032"|""|"GCSE"
208|"2014"|"A*"|"17.77"|"20141101161636"|"AA00032"|""|"GCSE"
208|"2014"|"A* - A"|"45.18"|"20141101161647"|"AA00032"|""|"GCSE"
208|"2014"|"A* - A"|"45.4"|"20141101161703"|"AA00032"|""|"A Level"
214|"2014"|"A* - A"|"55.4"|"20141013154014"|"AA00032"|"[55.4% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
7|"2014"|"A* - A"|"68.08"|"20141013154047"|"AA00032"|"[68.08% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
7|"2014"|"A*"|"52.24"|"20141013154057"|"AA00032"|"[52.24% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
625|"2014"|"A* - A"|"21.68"|"20141013154121"|"AA00032"|"[21.68% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
625|"2014"|"A* - A"|"39.46"|"20141013154126"|"AA00032"|"[39.46% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
625|"2014"|"A*"|"13.72"|"20141013154131"|"AA00032"|"[13.72% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
235|"2014"|"A* - A"|"63.67"|"20141013154221"|"AA00032"|"[63.67% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
22|"2014"|"A* - A"|"54.82"|"20141109145102"|"AA00032"|""|"A Level"
241|"2014"|"A* - A"|"42.28"|"20141013154248"|"AA00032"|"[42.28% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
241|"2014"|"A* - A"|"65.31"|"20141013154254"|"AA00032"|"[65.31% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
241|"2014"|"A*"|"31.23"|"20141013154257"|"AA00032"|"[31.23% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
250|"2014"|"A* - A"|"48.37"|"20141013154338"|"AA00032"|"[48.37% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
257|"2014"|"A* - A"|"40.54"|"20141013154422"|"AA00032"|"[40.54% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
257|"2014"|"A* - A"|"55.93"|"20141013154433"|"AA00032"|"[55.93% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
257|"2014"|"A* - A"|"55.93"|"20141013155238"|"AA00032"|""|"GCSE"
257|"2014"|"A*"|"23.71"|"20141013155243"|"AA00032"|"[23.71% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
274|"2014"|"A* - A"|"55"|"20141014105132"|"AA00032"|"[55.8% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
274|"2014"|"A* - A"|"66.23"|"20141014105138"|"AA00032"|"[% same as The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
274|"2014"|"A*"|"30.47"|"20141014105142"|"AA00032"|"[% same as The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
264|"2014"|"A* - A"|"26.17"|"20141014105211"|"AA00032"|"[26.17% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
264|"2014"|"A* - A"|"43.21"|"20141014105215"|"AA00032"|"[43.21% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
264|"2014"|"A*"|"20.54"|"20141014105222"|"AA00032"|"[20.54% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
533|"2014"|"A* - A"|"56.4"|"20141014105255"|"AA00032"|"[56.4% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
533|"2014"|"A* - A"|"75.72"|"20141014105300"|"AA00032"|"[75.72% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
533|"2014"|"A*"|"47.24"|"20141014105305"|"AA00032"|"[47.24% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
265|"2014"|"A* - A"|"42.72"|"20141014105328"|"AA00032"|"[42.72% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
265|"2014"|"A* - A"|"59.79"|"20141014105333"|"AA00032"|"[59.79% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
265|"2014"|"A*"|"26"|"20141014105341"|"AA00032"|"[26% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
260|"2014"|"A* - A"|"26.16"|"20141014105418"|"AA00032"|"[26.16% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
260|"2014"|"A*"|"7.36"|"20141014105424"|"AA00032"|"[7.36% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
259|"2014"|"A* - A"|"44.44"|"20141014105457"|"AA00032"|"[44.44% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
259|"2014"|"A* - A"|"36.63"|"20141014105505"|"AA00032"|"[36.63% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
259|"2014"|"A*"|"14.89"|"20141014105510"|"AA00032"|"[14.89% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
275|"2014"|"A* - A"|"39.38"|"20141014105730"|"AA00032"|"[39.38% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
275|"2014"|"A* - A"|"48.92"|"20141014105735"|"AA00032"|"[48.92% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
275|"2014"|"A*"|"19.81"|"20141014105740"|"AA00032"|"[19.81% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
279|"2014"|"A* - A"|"35.29"|"20141014105804"|"AA00032"|"[35.29% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
279|"2014"|"A* - A"|"36.82"|"20141014105810"|"AA00032"|"[36.82% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
279|"2014"|"A*"|"11.46"|"20141014105815"|"AA00032"|"[11.46% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
285|"2014"|"A* - A"|"43.88"|"20141014105851"|"AA00032"|"[43.88% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
285|"2014"|"A* - A"|"38.1"|"20141014105858"|"AA00032"|"[38.1% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
285|"2014"|"A*"|"19.27"|"20141014105903"|"AA00032"|"[19.27% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
286|"2014"|"A* - A"|"51 / 51.82"|"20141014105925"|"AA00032"|"[51.82% - The Telegraph - GCSE results 2014: Independent schools table]"|"A Level"
472|"2014"|"A*"|"14.24"|"20141101105319"|"AA00032"|""|"GCSE"
472|"2014"|"A* - A"|"37.37"|"20141101105329"|"AA00032"|""|"GCSE"
472|"2014"|"A* - A"|"35.47"|"20141101105344"|"AA00032"|""|"A Level"
100|"2014"|"A* - A"|"73.57"|"20141101114601"|"AA00032"|""|"GCSE"
100|"2014"|"A* - A"|"57.32"|"20141101114613"|"AA00032"|""|"A Level"
150|"2014"|"A* - A"|"42.73"|"20141101123141"|"AA00032"|"[42.73% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
150|"2014"|"A* - A"|"59.9"|"20141101123150"|"AA00032"|"[59.9% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
150|"2014"|"A*"|"31.33"|"20141101123159"|"AA00032"|"[31.33% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
7|"2014"|"A* - B"|"85.7"|"20141101163934"|"AA00032"|""|"A Level"
264|"2014"|"A* - A"|"26.17"|"20141101173136"|"AA00032"|""|"A Level"
264|"2014"|"A* - A"|"43.21"|"20141101173147"|"AA00032"|""|"GCSE"
264|"2014"|"A*"|"20.54"|"20141101173154"|"AA00032"|""|"GCSE"
306|"2014"|"A* - B"|"81"|"20141101180343"|"AA00032"|""|"A Level"
342|"2014"|"A* - A"|"38.13"|"20141101183459"|"AA00032"|""|"A Level"
342|"2014"|"A* - A"|"34.91"|"20141101183515"|"AA00032"|""|"GCSE"
342|"2014"|"A*"|"15.32"|"20141101183526"|"AA00032"|""|"GCSE"
423|"2014"|"A* - A"|"42.45"|"20141108164129"|"AA00032"|""|"GCSE"
465|"2014"|"A* - A"|"46.06"|"20141108181512"|"AA00032"|""|"A Level"
465|"2014"|"A* - A"|"73.41"|"20141108181524"|"AA00032"|""|"GCSE"
465|"2014"|"A*"|"34.38"|"20141108181533"|"AA00032"|""|"GCSE"
558|"2014"|"A* - A"|"49.08"|"20141110112913"|"AA00032"|""|"GCSE"
2|"2014"|"A* - A"|"65.03"|"20141110124050"|"AA00032"|""|"A Level"
423|"2014"|"A*"|"15.81"|"20141110183053"|"AA00032"|""|"GCSE"
423|"2014"|"A* - A"|"43"|"20141110183103"|"AA00032"|""|"GCSE"
423|"2014"|"A* - A"|"51.74"|"20141110183125"|"AA00032"|""|"A Level"
533|"2014"|"A*"|"47.24"|"20141113104209"|"AA00032"|""|"GCSE"
533|"2014"|"A* - A"|"75.72"|"20141113104214"|"AA00032"|""|"GCSE"
258|"2014"|""|"30"|"20141113113631"|"AA00032"|""|"IB"
214|"2014"|"A* - A"|"40.99"|"20141115104706"|"AA00006"|""|"A Level"
255|"2014"|"A* - B"|"56.2"|"20141115111841"|"AA00032"|""|"A Level"
134|"2014"|"A* - A"|"46"|"20141120113629"|"AA00032"|""|"GCSE"
373|"2014"|"A* - B"|"65"|"20141127100449"|"AA00032"|""|"A Level"
373|"2014"|"A* - A"|"33"|"20141127100457"|"AA00032"|""|"A Level"
373|"2014"|"A* - A"|"55"|"20141127100509"|"AA00032"|""|"GCSE"
30011|"2014"|"A* - B"|"82"|"20141217174626"|"AA00032"|""|"A Level"
646|"2014"|"A* - A"|"25.8"|"20141229162316"|"AA00006"|""|"A Level"
648|"2014"|""|"0"|"20150105175406"|"AA00032"|"Not indicated at their website"|"GCSE"
241|"2014"|"A* - A"|"42.3"|"20150115154047"|"AA00032"|""|"A Level"
442|"2014"|"A* - B"|"61"|"20150123153424"|"AA00032"|""|"A Level"
85|"2014"|""|"34"|"20150130182704"|"AA00032"|""|"IB"
177|"2014"|"A* - A"|"57.7"|"20150204153252"|"AA00032"|""|"GCSE"
177|"2014"|"A*"|"12.7"|"20150204153303"|"AA00032"|""|"A Level"
344|"2014"|"A* - A"|"35.4"|"20150205120825"|"AA00006"|""|"GCSE"
344|"2014"|"A*"|"11.3"|"20150205120837"|"AA00006"|""|"A Level"
344|"2014"|"A* - A"|"28.7"|"20150205120847"|"AA00006"|""|"A Level"
257|"2014"|"A* - A"|"40.54"|"20141101170509"|"AA00032"|""|"A Level"
257|"2014"|"A* - A"|"55.93"|"20141101170524"|"AA00032"|""|"GCSE"
257|"2014"|"A*"|"23.71"|"20141101170535"|"AA00032"|""|"GCSE"
291|"2014"|"A* - A"|"39.91"|"20141101174904"|"AA00032"|""|"A Level"
322|"2014"|"A* - A"|"58.8"|"20141101181534"|"AA00032"|""|"GCSE"
381|"2014"|"A* - A"|"76"|"20141108161004"|"AA00032"|""|"GCSE"
381|"2014"|"A* - B"|"83"|"20141108161017"|"AA00032"|""|"A Level"
381|"2014"|"A* - A"|"55"|"20141108161027"|"AA00032"|""|"A Level"
483|"2014"|"A* - A"|"49.89"|"20141108174109"|"AA00032"|""|"GCSE"
483|"2014"|"A*"|"33.06"|"20141108175142"|"AA00032"|""|"A Level"
499|"2014"|"A* - A"|"97.4"|"20141108182827"|"AA00032"|""|"A Level"
574|"2014"|"A* - A"|"49"|"20141110112230"|"AA00006"|"1 Yr GCSE 63%"|"GCSE"
680|"2014"|"A* - A"|"61.4"|"20141110121630"|"AA00032"|""|"A Level"
41|"2014"|"A* - B"|"62"|"20141110124922"|"AA00032"|""|"A Level"
40|"2014"|"A* - A"|"42"|"20141110125134"|"AA00006"|""|"GCSE"
286|"2014"|"A* - A"|"50 / 49.88"|"20141014105932"|"AA00032"|"[49.88% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
286|"2014"|"A*"|"19 / 18.48"|"20141014105939"|"AA00032"|"[18.48% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
534|"2014"|"A* - A"|"49.49"|"20141014110002"|"AA00032"|"[49.49% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
534|"2014"|"A* - A"|"61.08"|"20141014110006"|"AA00032"|"[61.08% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
534|"2014"|"A*"|"27.12"|"20141014110011"|"AA00032"|"[27.12% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
288|"2014"|"A* - A"|"12.18"|"20141014110031"|"AA00032"|"[12.18% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
288|"2014"|"A* - A"|"23.11"|"20141014110041"|"AA00032"|"[23.11% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
288|"2014"|"A*"|"6.02"|"20141014110048"|"AA00032"|"[6.02% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
291|"2014"|"A* - A"|"39.91"|"20141014110121"|"AA00032"|"[39.91% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
291|"2014"|"A* - A"|"37.02"|"20141014110126"|"AA00032"|"[37.02% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
291|"2014"|"A*"|"11.73"|"20141014110134"|"AA00032"|"[11.73% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
299|"2014"|"A* - A"|"43.67"|"20141014110205"|"AA00032"|"[43.67% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
299|"2014"|"A* - A"|"44.9"|"20141014110211"|"AA00032"|"[44.9% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
299|"2014"|"A*"|"17.35"|"20141014110215"|"AA00032"|"[17.35% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
300|"2014"|"A* - A"|"38.64"|"20141014110236"|"AA00032"|"[38.64% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
300|"2014"|"A* - A"|"42.43"|"20141014110241"|"AA00032"|"[42.43% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
300|"2014"|"A*"|"16.94"|"20141014110245"|"AA00032"|"[16.94% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
301|"2014"|"A* - A"|"44.79"|"20141014110305"|"AA00032"|"[44.79% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
302|"2014"|"A* - A"|"56.77"|"20141014110328"|"AA00032"|"[56.77% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
302|"2014"|"A* - A"|"59.98"|"20141014110333"|"AA00032"|"[59.98% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
302|"2014"|"A*"|"29.09"|"20141014110337"|"AA00032"|"[29.09% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
306|"2014"|"A* - A"|"56 / 57.45"|"20141014110404"|"AA00032"|"[57.45% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
654|"2014"|"A* - A"|"37.29"|"20141014110429"|"AA00032"|"[37.29% - The Telegraph - GCSE results 2014: Independent schools table]"|"A Level"
654|"2014"|"A* - A"|"30.3"|"20141014110434"|"AA00032"|"[30.3% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
654|"2014"|"A*"|"11.11"|"20141014110439"|"AA00032"|"[11.11% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
312|"2014"|"A* - A"|"55.41"|"20141014110502"|"AA00032"|"[55.41% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
313|"2014"|"A* - A"|"52.46"|"20141014110529"|"AA00032"|"[52.46% - The Telegraph - GCSE results 2014: Independent schools table]"|"A Level"
313|"2014"|"A* - A"|"57.23"|"20141014110533"|"AA00032"|"[57.23% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
313|"2014"|"A*"|"21.86"|"20141014110538"|"AA00032"|"[21.86% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
316|"2014"|"A* - A"|"44.95"|"20141014110600"|"AA00032"|"[44.95% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
318|"2014"|"A* - A"|"24.06"|"20141014110621"|"AA00032"|"[24.06% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
318|"2014"|"A* - A"|"35.1"|"20141014110627"|"AA00032"|"[35.1% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
318|"2014"|"A*"|"12.44"|"20141014110632"|"AA00032"|"[12.44% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
323|"2014"|"A* - A"|"43.46"|"20141014110703"|"AA00032"|"[43.46% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
323|"2014"|"A* - A"|"65.99"|"20141014110708"|"AA00032"|"[65.99% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
323|"2014"|"A*"|"35.7"|"20141014110712"|"AA00032"|"[35.7% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
325|"2014"|"A* - A"|"45.77"|"20141014110754"|"AA00032"|"[45.77% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
325|"2014"|"A* - A"|"60.91"|"20141014110759"|"AA00032"|"[60.91% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
325|"2014"|"A*"|"28.8"|"20141014110803"|"AA00032"|"[28.8% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
327|"2014"|"A* - A"|"52.63"|"20141014110827"|"AA00032"|"[52.63% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
327|"2014"|"A* - A"|"47.95"|"20141014110831"|"AA00032"|"[47.95% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
327|"2014"|"A*"|"20.03"|"20141014110836"|"AA00032"|"[20.03% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
330|"2014"|"A* - A"|"46.77"|"20141014110902"|"AA00032"|"[46.77% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
330|"2014"|"A*"|"17.97"|"20141014110910"|"AA00032"|"[17.97% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
52|"2014"|"A* - A"|"23.51"|"20141101105810"|"AA00032"|""|"GCSE"
52|"2014"|"A*"|"6.15"|"20141101105820"|"AA00032"|""|"GCSE"
110|"2014"|"A* - A"|"64.46"|"20141101115542"|"AA00032"|""|"GCSE"
167|"2014"|""|"50"|"20141101154921"|"AA00032"|""|"IB"
16|"2014"|"A* - A"|"57.86"|"20141101155058"|"AA00032"|""|"A Level"
16|"2014"|"A* - A"|"72.5"|"20141101155108"|"AA00032"|""|"GCSE"
16|"2014"|"A*"|"38.38"|"20141101155115"|"AA00032"|""|"GCSE"
177|"2014"|"A* - A"|"56.27"|"20141101155317"|"AA00032"|""|"GCSE"
177|"2014"|"A*"|"24.91"|"20141101155326"|"AA00032"|""|"GCSE"
177|"2014"|"A* - B"|"30"|"20141101155439"|"AA00032"|""|"A Level"
178|"2014"|"A* - A"|"21.43"|"20141101155542"|"AA00032"|""|"A Level"
220|"2103"|"A*"|"4"|"20141101164036"|"AA00025"|""|"GCSE"
266|"2014"|"A*"|"15.87"|"20141101173501"|"AA00032"|""|"A Level"
313|"2014"|"A*"|"21.86"|"20141101180639"|"AA00032"|""|"GCSE"
360|"2014"|"A* - A"|"44"|"20141108155349"|"AA00032"|""|"A Level"
362|"2014"|"A* - B"|"64"|"20141108155611"|"AA00032"|""|"A Level"
424|"2014"|"A*"|"12.37"|"20141108164249"|"AA00032"|""|"GCSE"
424|"2014"|"A* - A"|"34.31"|"20141108164301"|"AA00032"|""|"GCSE"
424|"2014"|"A* - A"|"25"|"20141108164317"|"AA00032"|""|"A Level"
465|"2014"|"A* - B"|"74"|"20141108181604"|"AA00032"|""|"A Level"
11|"2015"|"A* - B"|"83"|"20141109145258"|"AA00032"|""|"A Level"
11|"2014"|"A* - B"|"83"|"20141109145704"|""|""|"A Level"
554|"2014"|"A* - A"|"36.61"|"20141110113243"|"AA00032"|""|"A Level"
71|"2014"|"A*"|"8.89"|"20141110124612"|"AA00032"|""|"GCSE"
423|"2014"|"A* - B"|"75"|"20141110183135"|"AA00032"|""|"A Level"
501|"2014"|"A* - A"|"46.92"|"20141113105533"|"AA00032"|""|"A Level"
501|"2014"|"A*"|"28.3"|"20141113105631"|"AA00032"|""|"GCSE"
501|"2014"|"A* - A"|"54.29"|"20141113105637"|"AA00032"|""|"GCSE"
465|"2014"|"A* - A"|"73"|"20141113105959"|"AA00032"|""|"GCSE"
465|"2014"|"A* - B"|"81.8"|"20141113110013"|"AA00032"|""|"A Level"
342|"2014"|"A*"|"19"|"20141113114027"|"AA00032"|""|"A Level"
342|"2014"|"A* - A"|"39"|"20141113114044"|"AA00032"|""|"A Level"
342|"2014"|"A*"|"15.3"|"20141113114112"|"AA00032"|""|"GCSE"
285|"2014"|"A*"|"31.9"|"20141117125812"|"AA00006"|""|"A Level"
66|"2014"|"A*"|"0"|"20141120122559"|"AA00032"|""|"GCSE"
557|"2014"|"A*"|"26.27"|"20141128100827"|"AA00032"|""|"GCSE"
557|"2014"|"A* - A"|"50.99"|"20141128100834"|"AA00032"|""|"GCSE"
30011|"2014"|"A* - B"|"77"|"20141218124805"|"AA00032"|""|"A Level"
30009|"2014"|"A* - B"|"1"|"20141229174909"|"AA00032"|""|"A Level"
668|"2013"|"A* - B"|"17"|"20150106183107"|"AA00032"|""|"A Level"
513|"2014"|"A* - B"|"0"|"20150115174122"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A* - A"|"0"|"20150115174131"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A*"|"0"|"20150115174139"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A* - B"|"36.19"|"20150115174202"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A* - A"|"12.04"|"20150115174206"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A*"|"3.78"|"20150115174209"|"AA00032"|"Achieved a pass rate of 97%"|"A Level"
513|"2014"|"A* - A"|"0"|"20150115175238"|"AA00032"|""|"GCSE"
513|"2014"|"A*"|"0"|"20150115175247"|"AA00032"|""|"GCSE"
245|"2014"|""|"."|"20150127132319"|"AA00032"|"69% achieved grades A*-C"|"A Level"
245|"2013"|"."|"."|"20150127132329"|"AA00032"|"Achieved a pass rate of 97.4%"|"A Level"
604|"2014"|"A* - B"|"83.3"|"20150202134413"|"AA00006"|""|"A Level"
192|"2014"|""|"10"|"20150204155005"|"AA00011"|""|"A Level"
394|"2014"|"A*"|"30.32"|"20150205121315"|"AA00032"|""|"GCSE"
394|"2014"|"A* - A"|"63.51"|"20150205121321"|"AA00032"|""|"GCSE"
394|"2014"|"A* - A"|"45.39"|"20150205121332"|"AA00032"|""|"A Level"
40|"2014"|"A* - A"|"50.45"|"20141110125155"|"AA00032"|""|"A Level"
473|"2014"|"A*"|"22.52"|"20141110184049"|"AA00032"|""|"GCSE"
473|"2014"|"A* - A"|"48.24"|"20141110184059"|"AA00032"|""|"GCSE"
344|"2014"|"A*"|"10.05"|"20141113111235"|"AA00032"|""|"GCSE"
330|"2014"|"A* - A"|"49.15"|"20141014110907"|"AA00032"|"[49.15% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
337|"2014"|"A* - A"|"46.31"|"20141014110940"|"AA00032"|"[46.31% - The Telegraph - A-Level results 2014: Independent schools table]"|"A Level"
337|"2014"|"A* - A"|"64.99"|"20141014110947"|"AA00032"|"[64.99% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
337|"2014"|"A*"|"32.17"|"20141014110952"|"AA00032"|"[32.17% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
339|"2014"|"A* - A"|"55.21"|"20141014111013"|"AA00032"|"[55.21% - The Telegraph - GCSE results 2014: Independent schools table]"|"A Level"
339|"2014"|"A* - A"|"63.09"|"20141014111017"|"AA00032"|"[63.09% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
339|"2014"|"A*"|"31.54"|"20141014111020"|"AA00032"|"[31.54% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
342|"2014"|"A* - A"|"34.91"|"20141014111116"|"AA00032"|"[34.91% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
342|"2014"|"A*"|"15.32"|"20141014111120"|"AA00032"|"[15.32% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
342|"2014"|"A* - A"|"38.13"|"20141014111124"|"AA00032"|"[38.13% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
344|"2014"|"A* - A"|"27.83"|"20141014111147"|"AA00032"|"[27.83% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
344|"2014"|"A* - A"|"30.86"|"20141014111152"|"AA00032"|"[30.86% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
344|"2014"|"A*"|"10.05"|"20141014111156"|"AA00032"|"[10.05% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
345|"2014"|"A* - B"|"84.7"|"20141014111224"|"AA00032"|"[84.7% - Website info]"|"A Level"
345|"2014"|"A*"|"25"|"20141014111257"|"AA00032"|"[25% - Website info]"|"A Level"
345|"2014"|"A* - A"|"86.53"|"20141014111312"|"AA00032"|"[86.53% - The Telegraph - GCSE results 2014: Independent schools table]
[86.3% - Website info]"|"GCSE"
345|"2014"|"A*"|"53.3"|"20141014111323"|"AA00032"|"[53.3% - The Telegraph - GCSE results 2014: Independent schools table]
[53.2% - Website info]"|"GCSE"
345|"2014"|"A* - A"|"59.4"|"20141014112736"|"AA00032"|"[59.4% - Website info]  
[64.04% - The Telegraph – A-Level results 2014: Independent schools table]"|"A Level"
351|"2014"|"A* - A"|"27.88"|"20141014112907"|"AA00032"|"[27.88% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
351|"2014"|"A*"|"10.41"|"20141014112912"|"AA00032"|"[10.41% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
362|"2014"|"A*"|"15.34"|"20141014112945"|"AA00032"|"[15.34% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
362|"2014"|"A* - A"|"40.32"|"20141014112951"|"AA00032"|"[40.32% - The Telegraph - GCSE results 2014: Independent schools table]"|"GCSE"
